"id","dam","sire"
"J644954",NA,NA
"T640737",NA,NA
"T640728",NA,NA
"T640769",NA,NA
"X237910",NA,NA
"J644952",NA,NA
"J644960",NA,NA
"X239812",NA,NA
"J644958",NA,NA
"X235195",NA,NA
"R63929",NA,NA
"X237914",NA,NA
"X239723",NA,NA
"X239722",NA,NA
"X239720",NA,NA
"T640647",NA,NA
"R639267",NA,NA
"L315402",NA,NA
"X239846",NA,NA
"X235586",NA,NA
"X239731",NA,NA
"X235587",NA,NA
"X239955",NA,NA
"E509380",NA,NA
"T640672",NA,NA
"X239956",NA,NA
"X235639",NA,NA
"E509399",NA,NA
"E509400",NA,NA
"X239964",NA,NA
"E018488",NA,NA
"X239969",NA,NA
"X237984",NA,NA
"F464559",NA,NA
"L315805",NA,NA
"X235564",NA,NA
"X235163",NA,NA
"X237931",NA,NA
"X235631",NA,NA
"H303399",NA,NA
"X239824",NA,NA
"X239974",NA,NA
"L315207",NA,NA
"X235598",NA,NA
"X235507",NA,NA
"X235541",NA,NA
"20101CP12_DAM",NA,NA
"X239740",NA,NA
"L315233",NA,NA
"X662574",NA,NA
"20101B81_DAM",NA,NA
"L315401",NA,NA
"L315404",NA,NA
"Y034201",NA,NA
"X239732",NA,NA
"L809615",NA,NA
"L809426",NA,NA
"L808757",NA,NA
"L315217",NA,NA
"L171472",NA,NA
"Y034213",NA,NA
"L315886",NA,NA
"Y033849",NA,NA
"L808480",NA,NA
"Y034204",NA,NA
"20111EX25_DAM",NA,NA
"X239999",NA,NA
"L311897",NA,NA
"L808862",NA,NA
"L809341",NA,NA
"Y033829",NA,NA
"L809646",NA,NA
"Y034735",NA,NA
"L315878",NA,NA
"Y033405",NA,NA
"L315001",NA,NA
"L808500",NA,NA
"L809411",NA,NA
"X239837",NA,NA
"20111SM1_DAM",NA,NA
"Y034218",NA,NA
"L809071",NA,NA
"Y032863",NA,NA
"Y160426",NA,NA
"Y035838",NA,NA
"L809323",NA,NA
"Y031694",NA,NA
"Y160492",NA,NA
"Y161053",NA,NA
"H300253",NA,NA
"Y035971",NA,NA
"L315887",NA,NA
"X235008",NA,NA
"Y161489",NA,NA
"Y160479",NA,NA
"R639345",NA,NA
"Y837301",NA,NA
"20131C12_DAM",NA,NA
"Y163533",NA,NA
"Y838309",NA,NA
"20131O25_DAM",NA,NA
"R639378",NA,NA
"20131EX73_DAM",NA,NA
"20131O104_DAM",NA,NA
"Y838509",NA,NA
"L315026",NA,NA
"Y838658",NA,NA
"20131CP2_DAM",NA,NA
"Y160630",NA,NA
"Y838931",NA,NA
"L314214",NA,NA
"Y838964",NA,NA
"D471130",NA,NA
"Y837438",NA,NA
"Y164653",NA,NA
"Y164792",NA,NA
"Y161399",NA,NA
"VZ31162",NA,NA
"VS84278",NA,NA
"TE80886",NA,NA
"VZ32609",NA,NA
"20191B60_DAM",NA,NA
"VZ30784",NA,NA
"VZ32747",NA,NA
"D472312",NA,NA
"TS45283",NA,NA
"TL39672",NA,NA
"TP28400",NA,NA
"VZ29313",NA,NA
"TL38454",NA,NA
"VS83978",NA,NA
"VZ32589",NA,NA
"VZ33783",NA,NA
"VH21988",NA,NA
"VZ32525",NA,NA
"20191MP92_DAM",NA,NA
"VN85377",NA,NA
"VB55879",NA,NA
"TP42688",NA,NA
"TR44777",NA,NA
"Z626875",NA,NA
"VS84116",NA,NA
"VZ29022",NA,NA
"D472308",NA,NA
"TL38468",NA,NA
"TL38966",NA,NA
"20191W41_DAM",NA,NA
"TX42365",NA,NA
"TL38502",NA,NA
"D472947",NA,NA
"VF63376",NA,NA
"TR43100",NA,NA
"VZ29260",NA,NA
"TS44674",NA,NA
"VN85361",NA,NA
"VS83939",NA,NA
"TX42260",NA,NA
"VS83955",NA,NA
"20181EX41_DAM",NA,NA
"VF63387",NA,NA
"TL37283",NA,NA
"Y839880",NA,NA
"TV44481",NA,NA
"VN56879",NA,NA
"TP28377",NA,NA
"VB55848",NA,NA
"D473301",NA,NA
"VZ32524",NA,NA
"VH21992",NA,NA
"VN56887",NA,NA
"TX42005",NA,NA
"20181O63_DAM",NA,NA
"TV44577",NA,NA
"20181O69_DAM",NA,NA
"TV44454",NA,NA
"20181O96_DAM",NA,NA
"TS45974",NA,NA
"20181SW103_DAM",NA,NA
"TJ26866",NA,NA
"TX42692",NA,NA
"20181W2_DAM",NA,NA
"D473261",NA,NA
"VZ29259",NA,NA
"20181W37_DAM",NA,NA
"20181W44_DAM",NA,NA
"TV44785",NA,NA
"TS45889",NA,NA
"20181W71_DAM",NA,NA
"20171C137_DAM",NA,NA
"VZ29152",NA,NA
"Z032453",NA,NA
"TR44789",NA,NA
"20171EX39A_DAM",NA,NA
"Z032412",NA,NA
"Z032571",NA,NA
"VB55849",NA,NA
"Z031418",NA,NA
"20171O106_DAM",NA,NA
"TV44397",NA,NA
"20171O75_DAM",NA,NA
"TS47672",NA,NA
"20171SW22_DAM",NA,NA
"TX42498",NA,NA
"D471994",NA,NA
"Z628051",NA,NA
"Z031585",NA,NA
"Z627885",NA,NA
"Z032157",NA,NA
"D471277",NA,NA
"Z031414",NA,NA
"20161C163_DAM",NA,NA
"D472326",NA,NA
"D472834",NA,NA
"Y162955",NA,NA
"Z030804",NA,NA
"Z031001",NA,NA
"Z100176",NA,NA
"20161O5_DAM",NA,NA
"H300101",NA,NA
"VZ29083",NA,NA
"Z032305",NA,NA
"Z630001",NA,NA
"Z031437",NA,NA
"20151SM_DAM",NA,NA
"Y163003",NA,NA
"Z032332",NA,NA
"TV43925",NA,NA
"Y163161",NA,NA
"Z030806",NA,NA
"Z030686",NA,NA
"TJ24698",NA,NA
"Z031441",NA,NA
"Y163380",NA,NA
"Z032322",NA,NA
"H300131",NA,NA
"Z100139",NA,NA
"Z032426",NA,NA
"Z627790",NA,NA
"Z030577",NA,NA
"Y839101",NA,NA
"Z032625",NA,NA
"L808594",NA,NA
"Y836978",NA,NA
"Y839895",NA,NA
"20141EX49A_DAM",NA,NA
"H300165",NA,NA
"Y146213",NA,NA
"TJ24700",NA,NA
"D471254",NA,NA
"H300187",NA,NA
"VZ33698",NA,NA
"VZ33687",NA,NA
"TY68258",NA,NA
"PF71399",NA,NA
"TR43359",NA,NA
"PF71375",NA,NA
"PF71362",NA,NA
"VZ33862",NA,NA
"TS70792",NA,NA
"VZ33884",NA,NA
"VZ33865",NA,NA
"TY68301",NA,NA
"20211O12_DAM",NA,NA
"TY69382",NA,NA
"PF71359",NA,NA
"VZ33685",NA,NA
"TR43345",NA,NA
"TY68265",NA,NA
"TW41819",NA,NA
"TY70242",NA,NA
"TR43364",NA,NA
"TR43335",NA,NA
"TY69218",NA,NA
"PF72058",NA,NA
"PF71902",NA,NA
"TY69739",NA,NA
"TY69727",NA,NA
"20221EX12A_DAM",NA,NA
"20221EX59_DAM",NA,NA
"20221EX86_DAM",NA,NA
"TY69444",NA,NA
"20221O11_DAM",NA,NA
"TY69469",NA,NA
"TW77217",NA,NA
"PF71420",NA,NA
"PF71444",NA,NA
"20221W99_DAM",NA,NA
"VZ33484",NA,NA
"PT90351",NA,NA
"VZ33432",NA,NA
"VR27907",NA,NA
"VR27958",NA,NA
"TY69476",NA,NA
"TW41773",NA,NA
"VZ33424",NA,NA
"VZ33418",NA,NA
"PT90112",NA,NA
"PT90110",NA,NA
"TY68695",NA,NA
"TW41777",NA,NA
"VZ33462",NA,NA
"VR27938",NA,NA
"20231W6_DAM",NA,NA
"TY69902",NA,NA
"VZ31749",NA,NA
"PF72057",NA,NA
"PF72048",NA,NA
"KJ71710",NA,NA
"KR81303",NA,NA
"NE93663",NA,NA
"NE93814",NA,NA
"B067859",NA,NA
"19852SW128_SIRE",NA,NA
"KR83079",NA,NA
"JV92667",NA,NA
"19881C150_SIRE",NA,NA
"F938436",NA,NA
"20221SW72_SIRE",NA,NA
"20211CP20_SIRE",NA,NA
"TY70509",NA,NA
"VZ30787",NA,NA
"Z032661",NA,NA
"VZ33544",NA,NA
"TY69502",NA,NA
"20201W54_SIRE",NA,NA
"20201EX35_SIRE",NA,NA
"TW41850",NA,NA
"TR42590",NA,NA
"TY68048",NA,NA
"VZ33158",NA,NA
"20201P2_SIRE",NA,NA
"VZ30538",NA,NA
"20201C61A_SIRE",NA,NA
"VZ30902",NA,NA
"TY68503",NA,NA
"TY68001",NA,NA
"20201EX9_SIRE",NA,NA
"TY70704",NA,NA
"TY70701",NA,NA
"TY70012",NA,NA
"TW41667",NA,NA
"VZ33556",NA,NA
"VZ30218",NA,NA
"TS47629",NA,NA
"20181SW109_SIRE",NA,NA
"20181C132_SIRE",NA,NA
"TS43477",NA,NA
"VZ29301",NA,NA
"N200906",NA,NA
"E985067",NA,NA
"A225413",NA,NA
"P812096",NA,NA
"T550029",NA,NA
"T550043",NA,NA
"TC58715",NA,NA
"K578047",NA,NA
"N199298",NA,NA
"A225354",NA,NA
"N199101",NA,NA
"R639008",NA,NA
"H300063",NA,NA
"H300067",NA,NA
"N200664",NA,NA
"20041B34_SIRE",NA,NA
"N199232",NA,NA
"E018145",NA,NA
"F873551",NA,NA
"F952898",NA,NA
"VB38309",NA,NA
"VH21182",NA,NA
"H303310",NA,NA
"VH21151",NA,NA
"H301132",NA,NA
"H301130",NA,NA
"F874546",NA,NA
"H301125",NA,NA
"F464577",NA,NA
"H300506",NA,NA
"H301121",NA,NA
"F938388",NA,NA
"F491427",NA,NA
"H301128",NA,NA
"F873538",NA,NA
"19931O82_SIRE",NA,NA
"H301129",NA,NA
"H300560",NA,NA
"19931W44_SIRE",NA,NA
"F465933",NA,NA
"E509091",NA,NA
"H300555",NA,NA
"F938377",NA,NA
"19931O113_SIRE",NA,NA
"H303103",NA,NA
"H300552",NA,NA
"F952687",NA,NA
"H300545",NA,NA
"19931O12_SIRE",NA,NA
"19931SW34_SIRE",NA,NA
"19931MP58_SIRE",NA,NA
"F938385",NA,NA
"F938378",NA,NA
"F938379",NA,NA
"VJ57362",NA,NA
"F938387",NA,NA
"19931MP80_SIRE",NA,NA
"H301105",NA,NA
"H301106",NA,NA
"F465971",NA,NA
"H300550",NA,NA
"F938375",NA,NA
"H303493",NA,NA
"VH21132",NA,NA
"H303498",NA,NA
"E509099",NA,NA
"H300538",NA,NA
"H300548",NA,NA
"F952686",NA,NA
"H300531",NA,NA
"F937899",NA,NA
"H303491",NA,NA
"H303490",NA,NA
"F873528",NA,NA
"F491430",NA,NA
"F952899",NA,NA
"H300542",NA,NA
"E956075",NA,NA
"F938334",NA,NA
"19931O76_SIRE",NA,NA
"19931SW101_SIRE",NA,NA
"F952699",NA,NA
"H300520",NA,NA
"H300524",NA,NA
"H300527",NA,NA
"F495451",NA,NA
"F491308",NA,NA
"F491086",NA,NA
"E368879",NA,NA
"F938368",NA,NA
"H300522",NA,NA
"F952680",NA,NA
"F938347",NA,NA
"H301514",NA,NA
"VH21158",NA,NA
"F465932",NA,NA
"H300512",NA,NA
"H300518",NA,NA
"19931B63_SIRE",NA,NA
"H300519",NA,NA
"F952651",NA,NA
"H303486",NA,NA
"F938367",NA,NA
"F938345",NA,NA
"H300976",NA,NA
"F873531",NA,NA
"H301004",NA,NA
"F874558",NA,NA
"E906997",NA,NA
"F873515",NA,NA
"F491916",NA,NA
"F938349",NA,NA
"H302085",NA,NA
"H303301",NA,NA
"F952559",NA,NA
"VH21112",NA,NA
"H303456",NA,NA
"F938337",NA,NA
"F937933",NA,NA
"F938339",NA,NA
"F952691",NA,NA
"H303454",NA,NA
"H303439",NA,NA
"F398338",NA,NA
"F938323",NA,NA
"F952594",NA,NA
"19921CP25_SIRE",NA,NA
"F937894",NA,NA
"F465936",NA,NA
"F952401",NA,NA
"H303438",NA,NA
"19921W87_SIRE",NA,NA
"F938331",NA,NA
"F952696",NA,NA
"H303419",NA,NA
"H303405",NA,NA
"E587198",NA,NA
"19921CP5_SIRE",NA,NA
"E906989",NA,NA
"F491268",NA,NA
"H303315",NA,NA
"F938319",NA,NA
"H302048",NA,NA
"E984807",NA,NA
"F952572",NA,NA
"F873522",NA,NA
"F464580",NA,NA
"F952677",NA,NA
"E066318",NA,NA
"E984170",NA,NA
"VH84609",NA,NA
"19911O38B_SIRE",NA,NA
"F464281",NA,NA
"F491828",NA,NA
"E066327",NA,NA
"19911W28_SIRE",NA,NA
"E984178",NA,NA
"C375641",NA,NA
"F984814",NA,NA
"VH84314",NA,NA
"F937891",NA,NA
"E368867",NA,NA
"F491215",NA,NA
"19911B76_SIRE",NA,NA
"E956762",NA,NA
"F464232",NA,NA
"F464624",NA,NA
"E906949",NA,NA
"E066214",NA,NA
"E906993",NA,NA
"19901P11_SIRE",NA,NA
"E956700",NA,NA
"E984806",NA,NA
"E906965",NA,NA
"19901SW62_SIRE",NA,NA
"E984180",NA,NA
"C375792",NA,NA
"19901XD8_SIRE",NA,NA
"E956994",NA,NA
"C375774",NA,NA
"E956995",NA,NA
"19901C61_SIRE",NA,NA
"VE27838",NA,NA
"C375766",NA,NA
"E181476",NA,NA
"19891XW20_SIRE",NA,NA
"C375783",NA,NA
"E956074",NA,NA
"C716316",NA,NA
"E587296",NA,NA
"C695242",NA,NA
"C375643",NA,NA
"C716776",NA,NA
"C695244",NA,NA
"19891MP62_SIRE",NA,NA
"C695586",NA,NA
"B069608",NA,NA
"19891O101_SIRE",NA,NA
"E983848",NA,NA
"C695695",NA,NA
"19891EX21_SIRE",NA,NA
"E587299",NA,NA
"19891EX34_SIRE",NA,NA
"19891SW46_SIRE",NA,NA
"C695240",NA,NA
"19891MP75_SIRE",NA,NA
"C696596",NA,NA
"E066244",NA,NA
"B069074",NA,NA
"E066312",NA,NA
"E984595",NA,NA
"E066182",NA,NA
"E984602",NA,NA
"E181481",NA,NA
"NN94611",NA,NA
"E956267",NA,NA
"E984598",NA,NA
"C375786",NA,NA
"19881SW121_SIRE",NA,NA
"E066193",NA,NA
"19881MP2_SIRE",NA,NA
"C375670",NA,NA
"E067899",NA,NA
"E066224",NA,NA
"B067948",NA,NA
"C695529",NA,NA
"E587250",NA,NA
"E525898",NA,NA
"19871C140_SIRE",NA,NA
"E067741",NA,NA
"E067743",NA,NA
"C695245",NA,NA
"NE93720",NA,NA
"EO66193",NA,NA
"19871W31_SIRE",NA,NA
"19871EX84_SIRE",NA,NA
"C375309",NA,NA
"C695577",NA,NA
"NN87414",NA,NA
"C375756",NA,NA
"E066323",NA,NA
"C375797",NA,NA
"C375629",NA,NA
"19871P6_SIRE",NA,NA
"E066210",NA,NA
"E066319",NA,NA
"19871EX21_SIRE",NA,NA
"C375807",NA,NA
"NE94200",NA,NA
"E066181",NA,NA
"C375685",NA,NA
"JV92668",NA,NA
"C375761",NA,NA
"E066322",NA,NA
"E066041",NA,NA
"A007133",NA,NA
"E066099",NA,NA
"E066317",NA,NA
"E066220",NA,NA
"C375768",NA,NA
"NE93684",NA,NA
"E135012",NA,NA
"E066315",NA,NA
"C695214",NA,NA
"C695191",NA,NA
"C375771",NA,NA
"B068380",NA,NA
"B069000",NA,NA
"C695253",NA,NA
"C695255",NA,NA
"C695591",NA,NA
"C695249",NA,NA
"C695100",NA,NA
"JV92669",NA,NA
"C696254",NA,NA
"C375614",NA,NA
"C695237",NA,NA
"C695226",NA,NA
"B068375",NA,NA
"BO68367",NA,NA
"A725253",NA,NA
"NK59633",NA,NA
"C695212",NA,NA
"C375687",NA,NA
"C696477",NA,NA
"C375809",NA,NA
"C375308",NA,NA
"BO69608",NA,NA
"C716665",NA,NA
"NE93721",NA,NA
"B069589",NA,NA
"E067801",NA,NA
"19851O75B_SIRE",NA,NA
"19851P20_SIRE",NA,NA
"C696500",NA,NA
"19851SW80A_SIRE",NA,NA
"B068249",NA,NA
"A725720",NA,NA
"C716440",NA,NA
"A725550",NA,NA
"C716580",NA,NA
"A725242",NA,NA
"19851P16_SIRE",NA,NA
"19851O63_SIRE",NA,NA
"19851O107_SIRE",NA,NA
"19851W16_SIRE",NA,NA
"B068344",NA,NA
"C375449",NA,NA
"A725742",NA,NA
"C375397",NA,NA
"B069096",NA,NA
"A725030",NA,NA
"A724428",NA,NA
"B067149",NA,NA
"B069477",NA,NA
"A725178",NA,NA
"JV92664",NA,NA
"NE95617",NA,NA
"A724435",NA,NA
"B067852",NA,NA
"A003755",NA,NA
"19841CP26_SIRE",NA,NA
"A725732",NA,NA
"A007126",NA,NA
"19841O34_SIRE",NA,NA
"NE96470",NA,NA
"NE93656",NA,NA
"A007115",NA,NA
"B069237",NA,NA
"A007875",NA,NA
"NE93598",NA,NA
"B069050",NA,NA
"NC09736",NA,NA
"NE93599",NA,NA
"NE95994",NA,NA
"NE93732",NA,NA
"A723392",NA,NA
"A725360",NA,NA
"19831B142_SIRE",NA,NA
"NE94511",NA,NA
"19831SW4_SIRE",NA,NA
"NE93669",NA,NA
"19831EX62G_SIRE",NA,NA
"A007832",NA,NA
"A725252",NA,NA
"NE95996",NA,NA
"B067461",NA,NA
"A725393",NA,NA
"NE95600",NA,NA
"KR83090",NA,NA
"19831W68_SIRE",NA,NA
"19831W45_SIRE",NA,NA
"NE96481",NA,NA
"A725361",NA,NA
"B067479",NA,NA
"NE93694",NA,NA
"NE95989",NA,NA
"NE95623",NA,NA
"A007149",NA,NA
"B067119",NA,NA
"19831W87_SIRE",NA,NA
"19831W15_SIRE",NA,NA
"19831W19_SIRE",NA,NA
"NC09575",NA,NA
"A007132",NA,NA
"NE93595",NA,NA
"NE93587",NA,NA
"A007125",NA,NA
"NE93688",NA,NA
"KR84485",NA,NA
"KR84567",NA,NA
"NE94004",NA,NA
"NE93718",NA,NA
"NE95846",NA,NA
"KR84528",NA,NA
"NE93570",NA,NA
"KR81345",NA,NA
"BS59524",NA,NA
"NE95621",NA,NA
"A003772",NA,NA
"19821O49_SIRE",NA,NA
"BS44494",NA,NA
"NE93596",NA,NA
"A003760",NA,NA
"KR83084",NA,NA
"KR84565",NA,NA
"NE93585",NA,NA
"NE94017",NA,NA
"NE95625",NA,NA
"NE94009",NA,NA
"KR83065",NA,NA
"KR83089",NA,NA
"NC09061",NA,NA
"19811SW109_SIRE",NA,NA
"NE94011",NA,NA
"KR83080",NA,NA
"KR83083",NA,NA
"19811SW104_SIRE",NA,NA
"A003767",NA,NA
"19811CP1_SIRE",NA,NA
"KR84554",NA,NA
"NC09721",NA,NA
"19811CP9_SIRE",NA,NA
"19811O79_SIRE",NA,NA
"KR84569",NA,NA
"19811W73_SIRE",NA,NA
"KR84529",NA,NA
"19812CP13_SIRE",NA,NA
"19811CP21_SIRE",NA,NA
"A003776",NA,NA
"KR81500",NA,NA
"NC09557",NA,NA
"A003813",NA,NA
"KJ73120",NA,NA
"A003777",NA,NA
"BR62846",NA,NA
"NC09495",NA,NA
"19801EX62H_SIRE",NA,NA
"KR84459",NA,NA
"19801EX19_SIRE",NA,NA
"19801EX3_SIRE",NA,NA
"KR84458",NA,NA
"19801O76_SIRE",NA,NA
"A003758",NA,NA
"A003756",NA,NA
"BS09298",NA,NA
"NA22242",NA,NA
"KR81499",NA,NA
"KR81489",NA,NA
"19801EX34A_SIRE",NA,NA
"A003753",NA,NA
"A003752",NA,NA
"NA21192",NA,NA
"KX35287",NA,NA
"KJ73108",NA,NA
"KR81347",NA,NA
"19791C115_SIRE",NA,NA
"19791C135_SIRE",NA,NA
"KR81480",NA,NA
"KR81346",NA,NA
"KK42241",NA,NA
"KR81341",NA,NA
"KR81474",NA,NA
"KR81456",NA,NA
"KR81342",NA,NA
"KJ73109",NA,NA
"KJ73125",NA,NA
"KR81339",NA,NA
"KR81468",NA,NA
"KR81322",NA,NA
"KR81515",NA,NA
"KR81458",NA,NA
"KR81457",NA,NA
"KJ73119",NA,NA
"19791CP9_SIRE",NA,NA
"19791B86_SIRE",NA,NA
"KJ73149",NA,NA
"19791EX8_SIRE",NA,NA
"BP52488",NA,NA
"KR81315",NA,NA
"NA21280",NA,NA
"19791EX17_SIRE",NA,NA
"KJ73132",NA,NA
"19791EX34_SIRE",NA,NA
"KC96250",NA,NA
"BS08474",NA,NA
"NA21532",NA,NA
"NA21547",NA,NA
"NA22195",NA,NA
"KC96242",NA,NA
"KR84854",NA,NA
"KC96239",NA,NA
"KC96206",NA,NA
"BR62256",NA,NA
"NA21541",NA,NA
"BS44317",NA,NA
"KC96236",NA,NA
"BS44458",NA,NA
"NA22048",NA,NA
"NA21502",NA,NA
"KC96232",NA,NA
"BA04605",NA,NA
"19771SW56_SIRE",NA,NA
"BS08228",NA,NA
"19771W18_SIRE",NA,NA
"BS09275",NA,NA
"KC96863",NA,NA
"NA22227",NA,NA
"BJ64313",NA,NA
"BS44470",NA,NA
"19771W1_SIRE",NA,NA
"BS08325",NA,NA
"KC96218",NA,NA
"BP11747",NA,NA
"BS08197",NA,NA
"19771MP77_SIRE",NA,NA
"19771EX68_SIRE",NA,NA
"BR62940",NA,NA
"BS44488",NA,NA
"BR62133",NA,NA
"BS08563",NA,NA
"BH62560",NA,NA
"BR62850",NA,NA
"BN34330",NA,NA
"19761EX47A_SIRE",NA,NA
"19761B145_SIRE",NA,NA
"19761EX67_SIRE",NA,NA
"19761O11_SIRE",NA,NA
"BN34097",NA,NA
"BP11271",NA,NA
"19761EX3_SIRE",NA,NA
"19761W66_SIRE",NA,NA
"19761EX6_SIRE",NA,NA
"BJ54679",NA,NA
"19761EX38_SIRE",NA,NA
"19761B117_SIRE",NA,NA
"19761EX52_SIRE",NA,NA
"19761EX34_SIRE",NA,NA
"19761EX63_SIRE",NA,NA
"BS44542",NA,NA
"19751W26_SIRE",NA,NA
"19751EX70_SIRE",NA,NA
"19751W100_SIRE",NA,NA
"BS08198",NA,NA
"19751O38A_SIRE",NA,NA
"BA66417",NA,NA
"BP11273",NA,NA
"BP11016",NA,NA
"BS08008",NA,NA
"BH62215",NA,NA
"BR62224",NA,NA
"BH62512",NA,NA
"BN34066",NA,NA
"BJ05627",NA,NA
"BJ05532",NA,NA
"BP78513",NA,NA
"BP11284",NA,NA
"BP52046",NA,NA
"BP11155",NA,NA
"BN34064",NA,NA
"BJ54648",NA,NA
"BJ05550",NA,NA
"BC85493",NA,NA
"BJ54736",NA,NA
"BJ91038",NA,NA
"BH18480",NA,NA
"19701C121_SIRE",NA,NA
"BJ54088",NA,NA
"19691W64_SIRE",NA,NA
"19691EX43C_SIRE",NA,NA
"19691W39_SIRE",NA,NA
"BH62478",NA,NA
"BA44514",NA,NA
"19681EX51B_SIRE",NA,NA
"BA44753",NA,NA
"BA66486",NA,NA
"BA47995",NA,NA
"BA44767",NA,NA
"19651W100_SIRE",NA,NA
"19651CP42_SIRE",NA,NA
"19651B33_SIRE",NA,NA
"19641EX9_SIRE",NA,NA
"19631EX61_SIRE",NA,NA
"19631B16_SIRE",NA,NA
"19621EX13_SIRE",NA,NA
"19621MP30_SIRE",NA,NA
"19621EX41A_SIRE",NA,NA
"19621EX49A_SIRE",NA,NA
"19601B96_SIRE",NA,NA
"F973515",NA,NA
"F938389",NA,NA
"19941MP61_SIRE",NA,NA
"F938398",NA,NA
"H301337",NA,NA
"19941MP11_SIRE",NA,NA
"19941MP41_SIRE",NA,NA
"F938395",NA,NA
"19941XT7_SIRE",NA,NA
"19941SW10_SIRE",NA,NA
"H301343",NA,NA
"19941MP34_SIRE",NA,NA
"H301340",NA,NA
"J745109",NA,NA
"VJ99214",NA,NA
"J745106",NA,NA
"H301216",NA,NA
"H301341",NA,NA
"F938394",NA,NA
"19941B88_SIRE",NA,NA
"J745108",NA,NA
"H301353",NA,NA
"H301345",NA,NA
"19941O6_SIRE",NA,NA
"19941C40_SIRE",NA,NA
"F952878",NA,NA
"19941MP86_SIRE",NA,NA
"H301350",NA,NA
"19941XS1A_SIRE",NA,NA
"J745159",NA,NA
"J745162",NA,NA
"H301359",NA,NA
"J745163",NA,NA
"F938400",NA,NA
"H300543",NA,NA
"VB55770",NA,NA
"J745154",NA,NA
"H301377",NA,NA
"H301723",NA,NA
"H301727",NA,NA
"H301729",NA,NA
"F938410",NA,NA
"H301732",NA,NA
"H301731",NA,NA
"J745174",NA,NA
"VN85723",NA,NA
"H301739",NA,NA
"J745172",NA,NA
"J745173",NA,NA
"J745171",NA,NA
"H301738",NA,NA
"19951B122_SIRE",NA,NA
"F938412",NA,NA
"H301736",NA,NA
"F873550",NA,NA
"J745177",NA,NA
"H301744",NA,NA
"F938419",NA,NA
"VN26275",NA,NA
"19951EX100_SIRE",NA,NA
"F938415",NA,NA
"H301756",NA,NA
"19951SW131_SIRE",NA,NA
"J745185",NA,NA
"H301749",NA,NA
"VJ58362",NA,NA
"C211718",NA,NA
"J745189",NA,NA
"19951B58_SIRE",NA,NA
"J745920",NA,NA
"J745925",NA,NA
"J745950",NA,NA
"J745929",NA,NA
"VN56359",NA,NA
"19961EX15_SIRE",NA,NA
"J745938",NA,NA
"19961W44_SIRE",NA,NA
"J745947",NA,NA
"J745933",NA,NA
"J745935",NA,NA
"VP32292",NA,NA
"K578311",NA,NA
"19961SW20_SIRE",NA,NA
"K578324",NA,NA
"19961W75_SIRE",NA,NA
"VN56342",NA,NA
"19961EX41E_SIRE",NA,NA
"F873565",NA,NA
"J745940",NA,NA
"19961MP1_SIRE",NA,NA
"J745945",NA,NA
"K578317",NA,NA
"F823568",NA,NA
"K578320",NA,NA
"J745951",NA,NA
"K578325",NA,NA
"F938432",NA,NA
"J745952",NA,NA
"19971C160A_SIRE",NA,NA
"K604701",NA,NA
"E018114",NA,NA
"J644078",NA,NA
"J644080",NA,NA
"19971W61_SIRE",NA,NA
"J644082",NA,NA
"19971MP64_SIRE",NA,NA
"J644081",NA,NA
"BP51630",NA,NA
"19971W71_SIRE",NA,NA
"F938439",NA,NA
"VR94758",NA,NA
"J644084",NA,NA
"J644085",NA,NA
"K604501",NA,NA
"F873574",NA,NA
"19971W77_SIRE",NA,NA
"F873577",NA,NA
"J644071",NA,NA
"J745936",NA,NA
"K578309",NA,NA
"E509229",NA,NA
"J745906",NA,NA
"19971EX35_SIRE",NA,NA
"F873576",NA,NA
"J644092",NA,NA
"J644091",NA,NA
"K578308",NA,NA
"19971EX43_SIRE",NA,NA
"J644094",NA,NA
"19971O50_SIRE",NA,NA
"J745995",NA,NA
"K604708",NA,NA
"K604705",NA,NA
"H301805",NA,NA
"F873580",NA,NA
"K604510",NA,NA
"19971C127_SIRE",NA,NA
"H301806",NA,NA
"19971B69_SIRE",NA,NA
"19971B46_SIRE",NA,NA
"K604714",NA,NA
"K604710",NA,NA
"J746000",NA,NA
"H301809",NA,NA
"F873582",NA,NA
"19971W3_SIRE",NA,NA
"19971B192_SIRE",NA,NA
"19971SW27_SIRE",NA,NA
"J644172",NA,NA
"F938606",NA,NA
"19981B162_SIRE",NA,NA
"K604546",NA,NA
"19981MP53_SIRE",NA,NA
"K578503",NA,NA
"K604837",NA,NA
"H301956",NA,NA
"K578505",NA,NA
"H301733",NA,NA
"F938623",NA,NA
"K578122",NA,NA
"H301988",NA,NA
"H301841",NA,NA
"19981EX4_SIRE",NA,NA
"K578111",NA,NA
"K578516",NA,NA
"K604548",NA,NA
"K578514",NA,NA
"K578513",NA,NA
"K578128",NA,NA
"K578518",NA,NA
"19981W59_SIRE",NA,NA
"K578522",NA,NA
"19981B51_SIRE",NA,NA
"VR26529",NA,NA
"K604569",NA,NA
"19991O28_SIRE",NA,NA
"19991B64_SIRE",NA,NA
"F873596",NA,NA
"K578540",NA,NA
"19991O64_SIRE",NA,NA
"K604575",NA,NA
"K604573",NA,NA
"K578541",NA,NA
"F938632",NA,NA
"K578543",NA,NA
"J745054",NA,NA
"J745061",NA,NA
"F938631",NA,NA
"VX13432",NA,NA
"K578549",NA,NA
"K578548",NA,NA
"J745062",NA,NA
"J745067",NA,NA
"F938639",NA,NA
"K578557",NA,NA
"F938642",NA,NA
"H300004",NA,NA
